,business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,county,Unnamed: 0,review_id,user_id,stars_y,useful,funny,cool,text,date
1504,5PsApTz-WqhF_-8mfqGtGw,Cafe Yumm!,301 SW Morrison St,Portland,Oregon,97204,45.5184501881,-122.6757229865,3.5,158,1,"{'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'None', 'Alcohol': ""u'beer_and_wine'""}","Vegetarian, Vegan, Sandwiches, Soup, American (New), Fast Food, Restaurants, Wraps, American (Traditional)","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}",Multnomah,8316.0,uCKRSJ6G_baCZKtr47Z5OA,oFYDHdbPV66yCTD5JJE-mA,3.0,1.0,1.0,0.0,"Uniquely, I have been to the Seattle, beaverton, and this location on morrison, all within about 2 weeks. The first two rocked.  (Seattle was perfect. ) today my wife and I stopped in and ordered the veggie burger and some sides.  After paying, they told me that there was only one veggie burger left, which obviously became my wife's.  After going through the line again to figure out what I wanted I ordered a veggie sandwich and a tofu skewer - and had to pay an extra 2 dollars.  I don't usually need something for free, but at this point my family was waiting at the table wondering where I was - maybe just comping me the difference at this point would have been appropriate? The veggie sandwich was thin, filled with dry wilty field greens and julienned carrots. No slices of avocado, and the bread was basic orowheat. The tofu was very dry and underwhelming compared to the skewer in Seattle (which was awesome.) About 6 off duty employees hung at a table and gossiped and sang to music, which was fine but maybe there could be another employee at another register to expedite things?

The whole thing was mediocre. Veggie food and service in this town can't be mediocre. There are too many options.  - And you just can't run out of veggie burgers. - Mike.",2014-05-07 22:30:07
1505,5PsApTz-WqhF_-8mfqGtGw,Cafe Yumm!,301 SW Morrison St,Portland,Oregon,97204,45.5184501881,-122.6757229865,3.5,158,1,"{'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'None', 'Alcohol': ""u'beer_and_wine'""}","Vegetarian, Vegan, Sandwiches, Soup, American (New), Fast Food, Restaurants, Wraps, American (Traditional)","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}",Multnomah,8918.0,-6E2cFVAtQDlpvYPceHqkA,L66BABtCg_iS6XMYdeUOEg,4.0,0.0,0.0,0.0,"I didn't expect to like this place so much because it's a chain and so many of the pictures look relatively unappetizing. I was pleasantly surprised. Not only is the food wholesome, tasty, and vegan-friendly, it's also very affordable. The service is amazing too--how quickly and efficiently they churn out orders during the busy lunch rush. The jazzy bowl is by no means a culinary masterpiece, but it hits the spot and I even find myself craving it. If you order vegan, they give you extra avocado and veggies to make up for the cheese and sour cream! It's the little things. Yay, Cafe Yumm!",2017-08-16 18:17:09
1506,5PsApTz-WqhF_-8mfqGtGw,Cafe Yumm!,301 SW Morrison St,Portland,Oregon,97204,45.5184501881,-122.6757229865,3.5,158,1,"{'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'None', 'Alcohol': ""u'beer_and_wine'""}","Vegetarian, Vegan, Sandwiches, Soup, American (New), Fast Food, Restaurants, Wraps, American (Traditional)","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}",Multnomah,13064.0,6NC-0_vsdrV5ut_JvH047w,RS2gV0r8URysd5ROWHONvQ,1.0,1.0,0.0,0.0,"I've gone into Cafe Yumm! several times since the location near me opened, and always ended up turning back after having a look at the options. Finally gave it a try today though! It ah... Exceeded my expectations for disappointment considerably. At least someone else was buying so I didn't waste my own money on this.",2014-11-12 20:15:39
1507,5PsApTz-WqhF_-8mfqGtGw,Cafe Yumm!,301 SW Morrison St,Portland,Oregon,97204,45.5184501881,-122.6757229865,3.5,158,1,"{'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'None', 'Alcohol': ""u'beer_and_wine'""}","Vegetarian, Vegan, Sandwiches, Soup, American (New), Fast Food, Restaurants, Wraps, American (Traditional)","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}",Multnomah,13714.0,vpvlHs30OJYY2Ik1Xcr4gw,uOWEYPq1kFaxC4KW1nL0Mw,2.0,0.0,0.0,0.0,"I have eaten here once before a while back and they were great about finding something that my kids would like. This time we walked in, no one was at the front, no one greated us and it took a min for the lady to notice we were there and make her way to the front. There she was not helpful and we got the idea that it was not kid friendly so we left. I hope they are able to review their practices on making people feel welcome.",2014-04-19 19:08:59
1508,5PsApTz-WqhF_-8mfqGtGw,Cafe Yumm!,301 SW Morrison St,Portland,Oregon,97204,45.5184501881,-122.6757229865,3.5,158,1,"{'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'None', 'Alcohol': ""u'beer_and_wine'""}","Vegetarian, Vegan, Sandwiches, Soup, American (New), Fast Food, Restaurants, Wraps, American (Traditional)","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}",Multnomah,14545.0,Rl9cvg3rNFmJE9DH9ijBpg,Je-c4Qu5od0DwPmYeHYOVg,3.0,3.0,1.0,2.0,"This place isn't anything too exciting or outstanding. The Yumm! bowls are decently prepared, tasty and fresh. There are many options and I would be willing to try a different kind. For my first time here, I tried their original Yumm! bowl in medium size with a chipotle style chicken. Skip the chicken, it's not really tasty or worth the money. I do like the freshness of the bowls, I just needed a LOT of hot sauce to make it tasty. The staff were all pleasant and helpful. The place is clean and a nice option to sit down without feeling too fast food-y. Still, I'm glad there are places like this. Maybe I didn't find the bowl yet that suits my tastebuds.",2017-02-09 15:33:14
1509,5PsApTz-WqhF_-8mfqGtGw,Cafe Yumm!,301 SW Morrison St,Portland,Oregon,97204,45.5184501881,-122.6757229865,3.5,158,1,"{'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'None', 'Alcohol': ""u'beer_and_wine'""}","Vegetarian, Vegan, Sandwiches, Soup, American (New), Fast Food, Restaurants, Wraps, American (Traditional)","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}",Multnomah,14880.0,nPAy1-4rDuPPyzSLEiyNfQ,U98ZFauz1PtUsIFw9R6b5A,4.0,0.0,0.0,0.0,"Cafe Yumm is so delicious! I ordered the large edamame bowl (vegan style) and it's delicious. The flavors of all of the ingredients are so tasty. I recommend this place for people who want a tasty meal but don't want to be stuffed. Their portions are smaller (because of the freshness of the ingredients) so don't plan on having leftovers, especially if you order the small or medium.  I will definitely be visiting Cafe Yumm again while I'm in town on business.",2012-06-26 19:01:13
1510,5PsApTz-WqhF_-8mfqGtGw,Cafe Yumm!,301 SW Morrison St,Portland,Oregon,97204,45.5184501881,-122.6757229865,3.5,158,1,"{'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'None', 'Alcohol': ""u'beer_and_wine'""}","Vegetarian, Vegan, Sandwiches, Soup, American (New), Fast Food, Restaurants, Wraps, American (Traditional)","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}",Multnomah,17045.0,muJRUETlX4AkFEpEvUkx-A,fm_bnakR_9ZiZKKz1LHMMg,1.0,0.0,0.0,0.0,"First, please know that up until this week I used to love, Love, LOVE Cafe Yumm!  

But something fundamental has changed in how they flavor their food.  First, no longer is Bragg's available as a condiment but instead just plain old soy sauce.  That in itself was a huge disappointment, but then it seems their Yumm sauce is Bragg's free as well.  Not the same sauce without it.  

But what I didn't realize was that there was another big change to their flavor base in their Yumm bowls.

The black beans seemed to be cooked without any salt.  No flavoring whatsoever. Bland.  Bland beans.  Yuck. 

The brown rice seemed to be cooked without any salt.  No flavor whatsoever.  Just flavorless fiber.

The seasoned fried tofu seemed to also be cooked without salt or soy sauce.  A slight curry flavor, but without any saltiness altogether.  Yuck.

The meal tasted like I was eating at the Mayo Clinic and I had been diagnosed with heart disease and they weren't going to let me have any salt or flavor in my food.  What a waste of ten dollars.  

Even the salsa on top of my Yumm Bowl was bland.  Was it just me?  NO.  My friend who had ordered a side of black beans with her meal threw the whole serving away saying those were the blandest beans she'd ever eaten, and she used to love their beans.  

I don't know if it is just this store that has decided to go flavor-free, or if the whole franchise has ditched Braggs and salt, but until they go back to their original recipes, I won't be going back.",2017-08-16 20:30:35
1511,5PsApTz-WqhF_-8mfqGtGw,Cafe Yumm!,301 SW Morrison St,Portland,Oregon,97204,45.5184501881,-122.6757229865,3.5,158,1,"{'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'None', 'Alcohol': ""u'beer_and_wine'""}","Vegetarian, Vegan, Sandwiches, Soup, American (New), Fast Food, Restaurants, Wraps, American (Traditional)","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}",Multnomah,18698.0,u-JmrMXQK5gsA35gthpKtQ,MRuEKYlzFekH180aln7aJw,3.0,0.0,0.0,1.0,"I'm sort of conflicted on this place. I like the ingredients and the taste of the food, primarily the traditional Yumm bowl.  I am not so in love with the service. In my experience, the people at the register just want me to finish and move on. I would not mind a slightly more welcoming environment on that front. Yes, I come at lunch, but there are other gin joints in the world that are more happy to see me.

Which leads me to my next thing, the food isn't really all that healthy it seems to me. I got the medium sized Yumm Bowl, which I think was about 775 calories. I mean, that's a lot of calories. I looked it up and The Breakfast Crunchwrap at Taco Bell is only 700 calories. I know what you're going to tell me, a calorie isn't a calorie, blah blah blah blah. The ingredients here are organic and better for you, blah blah blah. But, that's just a lot of calories. I am not saying the menu is deceptive by any means, and I'm also not saying that the food isn't tasty, but you really need to read up on that. Caveat Emptor, I suppose.

With all that being said, I will still probably come back to this place. It is tasty. Or I'll go get a Breakfast Crunchwrap at Taco Bell.",2017-04-19 20:43:27
1512,5PsApTz-WqhF_-8mfqGtGw,Cafe Yumm!,301 SW Morrison St,Portland,Oregon,97204,45.5184501881,-122.6757229865,3.5,158,1,"{'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'None', 'Alcohol': ""u'beer_and_wine'""}","Vegetarian, Vegan, Sandwiches, Soup, American (New), Fast Food, Restaurants, Wraps, American (Traditional)","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}",Multnomah,27321.0,suruJjbqfjkX6bMY8Hn55g,TxCdYTGAXSmE3SkkfuLk1Q,3.0,0.0,0.0,0.0,"My feelings are mixed and I really want to give Cafe Yumm! A better review since a sweet friend of mine recommended we go last weekend. We were a party of Five with a dog so we opted to eat outside. I was a tourist, so I don't know if it's the norm, but there was a group of homeless a few feet away begging with their dogs. They were harmless, but take away any charm. 

The service itself was fine. Small staff for a Sunday and the cashier not only makes your drink after you order, but he delivered the food to our table. Keen eye, he noticed my Salmon Burger was missing it's sides and he immediately went back to grab them for me (thanks)! 

The Salmon Burger was $8.95, a price I couldn't pass up. However, I got what I paid for and was underwhelmed with blandness. I could have probably made it myself and the chips on the side didn't have much taste to them, either. My friend wasn't too keen for her Deli Lama sandwich, but the other three friends enjoyed their bowls which I guess is what this cafe is famous for! 
Too bad for buyer's remorse! 

Don't forget to bus your tables.",2017-07-29 04:39:15
1513,5PsApTz-WqhF_-8mfqGtGw,Cafe Yumm!,301 SW Morrison St,Portland,Oregon,97204,45.5184501881,-122.6757229865,3.5,158,1,"{'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'None', 'Alcohol': ""u'beer_and_wine'""}","Vegetarian, Vegan, Sandwiches, Soup, American (New), Fast Food, Restaurants, Wraps, American (Traditional)","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}",Multnomah,28449.0,9h1_xGxhrq7peiK59IiTvg,a2ZbmCcDYVwrYIVXELnHKQ,5.0,0.0,0.0,0.0,"I've learned to make the edamame wrap at home, but I still can't get everything quite right, which keeps me coming back.  I would eat here every other day if I could.",2012-05-28 19:05:18
1514,5PsApTz-WqhF_-8mfqGtGw,Cafe Yumm!,301 SW Morrison St,Portland,Oregon,97204,45.5184501881,-122.6757229865,3.5,158,1,"{'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'None', 'Alcohol': ""u'beer_and_wine'""}","Vegetarian, Vegan, Sandwiches, Soup, American (New), Fast Food, Restaurants, Wraps, American (Traditional)","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}",Multnomah,33941.0,cUov_P6ThDklGaOxIqOUEA,65GVWsHIksEGRGiw-WeDag,1.0,0.0,1.0,0.0,"Can I give this place negative stars? I was really excited to find a mainly-veg restaurant while out shopping, being that I live in Spokane. My food was ok--at first. I had the Chilean zucchini bowl, and it wasn't the best thing I've ever tasted, but it wasn't bad. I decided to also try the teriyaki tempeh skewer. Again, just ok...that is, until I found a huge hair embedded into the mixture that comprises the skewer. Not a hair ON my food, a hair INSIDE my food. I didn't want to have an awkward conversation with the cashier, so instead I left the rest of it on the table with a note pointing out the hair. Never again.",2013-05-29 21:22:05
1515,5PsApTz-WqhF_-8mfqGtGw,Cafe Yumm!,301 SW Morrison St,Portland,Oregon,97204,45.5184501881,-122.6757229865,3.5,158,1,"{'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'None', 'Alcohol': ""u'beer_and_wine'""}","Vegetarian, Vegan, Sandwiches, Soup, American (New), Fast Food, Restaurants, Wraps, American (Traditional)","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}",Multnomah,40384.0,Ot5F7FRRNVJyRH22LMDltQ,D3oa_CVjje9CGfR_urp-ag,5.0,0.0,0.0,0.0,"Delicious lunch spot. Great, healthy options that leave you feeling full but not bloated, not stuffed. The smoky bowl is my favorite, I may be slightly addicted. Yummm",2017-06-07 23:33:38
1516,5PsApTz-WqhF_-8mfqGtGw,Cafe Yumm!,301 SW Morrison St,Portland,Oregon,97204,45.5184501881,-122.6757229865,3.5,158,1,"{'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'None', 'Alcohol': ""u'beer_and_wine'""}","Vegetarian, Vegan, Sandwiches, Soup, American (New), Fast Food, Restaurants, Wraps, American (Traditional)","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}",Multnomah,41497.0,dA2wDZ8clYE6cAGNG1z3vA,BYEwb5nJpz7fHn1l7JAycg,1.0,0.0,0.0,0.0,"Not worth the price at all. I ordered the salmon burger and the patty was half the size of the bun. My wife ordered sort of chicken bowl, the chicken was obviously a chicken by-product, not real breast and it was cold. It was my first time at a Cafe Yumm, and it will definitely be my last.",2017-03-27 20:50:56
